InvoiceNo,InvoiceDate,ProductNo,Quantity,Unit,ProductName,PackSize,ChemicalName
50,05/1/2015,369,5,sac,ORS MPF Blue,50 sac * box,ORS
51,05/1/2015,409,1,pack,????????? ???????????,20 sac * pack,Myanmar Analgesic
51,05/1/2015,295,1,stp,Dolfenal 500,4 tab * 25 stp * box,Mefenamic Acid
51,05/1/2015,3,1,box,Eposoft,10 cap * 3 stp * box,Evening Primrose Oil
51,05/1/2015,110,2,stp,Zeter,10 tab * 10 stp * box,Clopidogrel
51,05/1/2015,379,1,bot,?????? ???????,6 bot * 2 pack * dz,Balm
51,05/1/2015,5,1,bot,Vita-Kid,60 tab * bot,Multivitamins and Minerals
53,05/1/2015,101,1,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
54,05/1/2015,393,2,sac,????????????? ??????????? ???????,10 sac * pack,Myanmar Cough Medicine
56,05/1/2015,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
57,05/1/2015,24,2,stp,Stamlo 5,10 tab * 10 stp * box,Amlodipine
58,05/1/2015,359,4,box,Shudi Plaster,10 pcs * box,Plaster
59,05/1/2015,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
59,05/1/2015,261,1,tab,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
60,05/1/2015,492,1,bot,Chericof Sus,bot,Cough Syrup
60,05/1/2015,309,1,stp,Kremil S pink,4 tab * 25 stp * box,Aluminium Hydroxide and Simethicone
61,05/1/2015,326,5,pcs,3 cc (JY) Syringe,120 pcs * box,Syringe
61,05/1/2015,622,1,stp,Panagesic inj,5 amp * stp,Diclfenac 
61,05/1/2015,616,1,box,Gentamycin Inj(FBC),10 amp * box,Gentamycin
61,05/1/2015,490,1,pcs,Cotton Pack AB,25 pcs * pack,Cotton
62,05/1/2015,521,3,bot,Caldryl ,bot,cream
62,05/1/2015,654,2,tube,Fluocinonide Cream,tube,Fluocinonide
64,05/1/2015,170,10,tab,Ribovit,100 tab * bot,Riboflavin
64,05/1/2015,239,1,stp,Brucillin 250,10 cap * 10 stp * box,Ampicillin
64,05/1/2015,365,1,roll,"2"" Bandage Pyae Wa",10 roll * pack,Bandage
64,05/1/2015,655,2,pcs,Wound Plast,100 pcs * box,Plaster
65,05/1/2015,80,10,tab,Coveram 10/5,30 tab * bot,Perindopril / Amlodipine
67,06/1/2015,133,1,stp,Aldactone Pfizer,10 tab * 10 stp * box,Spironolactone
67,06/1/2015,220,1,tab,Vicks,105 tab * bot,Cough Tablet
68,06/1/2015,21,5,cap,Optica,30 cap * bot,Eye
68,06/1/2015,16,1,stp,Nutrivita ,10 cap * 5 stp * box,Multivitamins and Minerals
68,06/1/2015,388,1,bot,????????? ?????? ???,6 bot * 2 pack * dz,Myanmar Digestive
70,06/1/2015,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
71,06/1/2015,445,1,bot,?????????,12 bot * dz,Myanmar Balm
71,06/1/2015,655,2,pcs,Wound Plast,100 pcs * box,Plaster
73,06/1/2015,75,10,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
74,06/1/2015,75,12,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
74,06/1/2015,655,2,pcs,Wound Plast,100 pcs * box,Plaster
76,06/1/2015,280,4,sac,Bioflor,10 sac * box,Saccharomyces boulardii
76,06/1/2015,173,1,stp,Omez,10 cap * 10 stp * box,Omeprazole
76,06/1/2015,655,1,pcs,Wound Plast,100 pcs * box,Plaster
76,06/1/2015,101,1,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
76,06/1/2015,157,1,stp,Princi-B Fort,10 tab * 30 stp * box,"B1, B6, B12"
76,06/1/2015,591,1,sheet,Counter Plaster,100 sheet * box,Plaster
77,06/1/2015,320,1,bot,SawPalmetto,60 tab * bot,Saw Palmetto berries
77,06/1/2015,534,1,bot,Pen V POL,100 tab * bot,Pencillin V
77,06/1/2015,578,1,tube,Sunlife Green,tube,Multivitamins
77,06/1/2015,154,1,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
77,06/1/2015,144,4,stp,Glypride 1,10 tab * 5 stp * box,Glimipride
79,06/1/2015,14,1,box,Livolin Forte,10 cap * 3 stp * box,Liver Protect
79,06/1/2015,14,1,box,Livolin Forte,10 cap * 3 stp * box,Liver Protect
79,06/1/2015,11,2,stp,LivUp,30 tab * 5 stp * box,Liver Protect
79,06/1/2015,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
80,06/1/2015,108,1,stp,Coralan 5,14 tab * 4 stp * box,Ivabradine
80,06/1/2015,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
80,06/1/2015,90,1,stp,Cardiopril 5,10 tab * 10 stp * box,Ramipril
80,06/1/2015,511,1,stp,Frusemide (Lasix),10 tab * stp,Furosemide
80,06/1/2015,110,1,stp,Zeter,10 tab * 10 stp * box,Clopidogrel
80,06/1/2015,86,1,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
80,06/1/2015,533,1,stp,Aldactone Red 15's,15 tab * stp,Spironolactone
81,06/1/2015,583,1,Kit,Besure Test Kit,40 Kit * box,Test Kit
81,06/1/2015,273,1,stp,Belax ,10 tab * 10 stp * box,Bisacodyl
81,06/1/2015,17,3,stp,Vitacap,10 cap * 5 stp * box,Multivitamins and Minerals
81,06/1/2015,499,1,bot,Woods' Mucolytic,bot,Cough Syrup
81,06/1/2015,162,1,bot,Cevit Pol,100 tab * bot,ascorbic acid
81,06/1/2015,189,1,stp,Azith 250,10 tab * 10 stp * box,Azithromycin
81,06/1/2015,476,3,tube,Voltex Kool,12 tube * pack,cream
82,06/1/2015,217,1,stp,Mixagrip,4 tab * 25 stp * box,Paracetamol
82,06/1/2015,549,1,sac,Mybacin Pack,70 sac * pack,Lozenges
82,06/1/2015,460,1,bot,????????? ?????????????,12 bot * dz,Myanmar Balm
82,06/1/2015,355,1,stp,Strepsil Cool,6 tab * 4 stp * box,Lozenges
82,06/1/2015,587,3,stp,Jets,4 tab * stp,Paracetamol
82,06/1/2015,483,1,tube,TEO Bpi,tube,Tetracycline
83,06/1/2015,3,1,box,Eposoft,10 cap * 3 stp * box,Evening Primrose Oil
83,06/1/2015,453,1,bot,??????????? ????????????(??????),12 bot * dz,Myanmar anti-Inflammatory
84,06/1/2015,685,1,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
85,06/1/2015,360,3,stp,Degirol,4 tab * 25 stp * box,Lozenges
85,06/1/2015,308,1,stp,Kremil S,20 tab * 5 stp * box,Aluminium Hydroxide
85,06/1/2015,543,50,tab,Cevit Masa,1000 tab * bot,Cevit Sweet
85,06/1/2015,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
85,06/1/2015,414,1,bot,??????? ????????????????????? ??????,10 bot * pack,Myanmar Balm
85,06/1/2015,236,1,stp,Brumox 500,10 cap * 10 stp * box,Amoxicillin
85,06/1/2015,549,1,sac,Mybacin Pack,70 sac * pack,Lozenges
72,06/1/2015,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
75,06/1/2015,363,1,bot,Spirit 680ml Glass Bot MPF,12 bot * box,Spirit
78,06/1/2015,409,2,sac,????????? ???????????,20 sac * pack,Myanmar Analgesic
66,06/1/2015,57,1,tab,Enervon-C 100's,100 tab * bot,B complex with C
66,06/1/2015,220,2,tab,Vicks,105 tab * bot,Cough Tablet
69,06/1/2015,359,1,box,Shudi Plaster,10 pcs * box,Plaster
86,07/1/2015,476,3,tube,Voltex Kool,12 tube * pack,cream
86,07/1/2015,487,75,cap,Tung Hai Fish Oil ,500 cap * pack,Fish Oil
89,07/1/2015,378,1,bot,Tiger Balm Warm 30gm,12 bot * box,Balm
89,07/1/2015,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
89,07/1/2015,220,1,tab,Vicks,105 tab * bot,Cough Tablet
92,07/1/2015,597,6,pcs,Neobun ,10 pcs * 25 pack * box,Plaster
87,07/1/2015,375,2,pack,Tiger Balm Plaster Cool 10cm x 14cm,3 sheet * 12 pack * box,Plaster
87,07/1/2015,220,4,tab,Vicks,105 tab * bot,Cough Tablet
88,07/1/2015,590,1,sheet,Lion Plaster,10 sheet * pack,Plaster
90,07/1/2015,315,1,bot,Brand's Chicken 42ml,6 bot * box,Chicken Extract Syp
91,07/1/2015,210,2,stp,Solmux Cap,4 cap * 25 stp * box,Carbocisteine 500 mg
93,09/1/2015,687,2,pack,Plastic Gloves (Pearl),50 pcs * pack,Gloves
93,09/1/2015,259,1,stp,Paracap,10 tab * 10 stp * box,Paracetamol
93,09/1/2015,148,1,box,Metformin denk 500,10 tab * 10 stp * box,Metformin 
93,09/1/2015,21,1,bot,Optica,30 cap * bot,Eye
93,09/1/2015,84,6,stp,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
93,09/1/2015,295,1,tab,Dolfenal 500,4 tab * 25 stp * box,Mefenamic Acid
93,09/1/2015,361,1,stp,Oramol,10 tab * 10 stp * box,Paracetamol
93,09/1/2015,352,6,pcs,Hansaplast Elastic,100 pcs * box,Plaster
93,09/1/2015,360,1,stp,Degirol,4 tab * 25 stp * box,Lozenges
93,09/1/2015,293,1,stp,Nuberol,10 tab * 10 stp * box,Orphenadrine and Paracetamol
93,09/1/2015,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
93,09/1/2015,453,1,bot,??????????? ????????????(??????),12 bot * dz,Myanmar anti-Inflammatory
93,09/1/2015,450,1,bot,??????,12 bot * dz,Myanmar Supplement
93,09/1/2015,57,11,tab,Enervon-C 100's,100 tab * bot,B complex with C
93,09/1/2015,57,4,tab,Enervon-C 100's,100 tab * bot,B complex with C
93,09/1/2015,122,2,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
93,09/1/2015,122,1,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
93,09/1/2015,433,1,bot,???????? ????????????? ??????????,10 bot * pack,Myanmar Hypertension
93,09/1/2015,551,1,bot,??????? ???????????,12 bot * dz,Myanmar Luxative
93,09/1/2015,359,3,pcs,Shudi Plaster,10 pcs * box,Plaster
93,09/1/2015,548,2,tab,Vertinil,10 tab * 20 stp * box,Cinnarizine
93,09/1/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
93,09/1/2015,639,1,stp,Omzol,10 cap * 10 stp * box,Omeprazole
93,09/1/2015,551,2,bot,??????? ???????????,12 bot * dz,Myanmar Luxative
93,09/1/2015,232,2,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
93,09/1/2015,122,1,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
93,09/1/2015,210,1,stp,Solmux Cap,4 cap * 25 stp * box,Carbocisteine 500 mg
93,09/1/2015,149,1,stp,Metformin denk 850,15 tab * 8 stp * box,Metformin 
93,09/1/2015,447,2,sac,???????? ????,12 sac * pack,Myanmar anti-Inflammatory
93,09/1/2015,685,1,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
93,09/1/2015,685,1,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
93,09/1/2015,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
93,09/1/2015,164,20,tab,Burmeton pol,100 tab * bot,Chlorphenamine Maleate
93,09/1/2015,207,2,stp,De-tussin,10 tab * 10 stp * box,Cough Tablet
93,09/1/2015,492,1,bot,Chericof Sus,bot,Cough Syrup
93,09/1/2015,587,2,stp,Jets,4 tab * stp,Paracetamol
93,09/1/2015,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
93,09/1/2015,80,10,tab,Coveram 10/5,30 tab * bot,Perindopril / Amlodipine
93,09/1/2015,98,1,stp,Losar 25,10 tab * 10 stp * box,Losartan Potassium
93,09/1/2015,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
93,09/1/2015,220,1,tab,Vicks,105 tab * bot,Cough Tablet
93,09/1/2015,185,1,stp,Enzyplex,4 tab * 25 stp * box,Digestive Enzyme
93,09/1/2015,301,1,stp,Cetrine,10 tab * 10 stp * box,Cetrizine
93,09/1/2015,23,1,stp,Amlosun 10,10 tab * 10 stp * box,Amlodipine
93,09/1/2015,655,5,pcs,Wound Plast,100 pcs * box,Plaster
93,09/1/2015,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
93,09/1/2015,655,1,pcs,Wound Plast,100 pcs * box,Plaster
93,09/1/2015,330,2,bot,mb-tran dry susp,bot,co-trimoxazole
93,09/1/2015,508,1,bot,Amoxi TO Dry Sus,bot,Amoxicillin
93,09/1/2015,548,2,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
93,09/1/2015,685,2,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
93,09/1/2015,271,2,stp,Mirax M,10 tab * stp,Domperidone
93,09/1/2015,60,2,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
93,09/1/2015,597,2,pack,Neobun ,10 pcs * 25 pack * box,Plaster
93,09/1/2015,22,2,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
93,09/1/2015,549,2,sac,Mybacin Pack,70 sac * pack,Lozenges
93,09/1/2015,178,2,stp,Sompraz 40,10 tab * 3 stp * box,Esomeprazole
93,09/1/2015,688,2,stp,Strocain,10 tab * stp,Strocain
93,09/1/2015,443,1,sac,????? ???????,12 sac * pack,Myanmar Cold Medicine
93,09/1/2015,471,2,sac,????? ???????,10 sac * pack,Myanmar Cough Medicine
93,09/1/2015,514,1,bot,V.Rohto,bot,Eye Drop
93,09/1/2015,51,1,stp,Zeptol 200,10 tab * 10 stp * box,Carbamazapine
93,09/1/2015,117,1,stp,Ocium,10 tab * 3 stp * box,Calcium with Vitamin D3
93,09/1/2015,252,1,stp,Noxa 20,10 cap * 12 stp * box,Piroxicam
93,09/1/2015,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
93,09/1/2015,217,1,stp,Mixagrip,4 tab * 25 stp * box,Paracetamol
93,09/1/2015,148,5,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
93,09/1/2015,124,3,stp,Atorvastatin We Care,10 tab * 10 stp * box,Atorvastatin 10mg
93,09/1/2015,154,2,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
93,09/1/2015,25,5,stp,ccb 5,10 tab * 5 stp * box,Amlodipine
93,09/1/2015,161,10,tab,Aminophylline bpi,100 tab * bot,Aminophylline
93,09/1/2015,169,3,tab,Paracetamol Ygn,100 tab * bot,Paracetamol
93,09/1/2015,277,1,stp,Imotil,10 cap * 20 stp * box,Loperamide
93,09/1/2015,277,6,cap,Imotil,10 cap * 20 stp * box,Loperamide
93,09/1/2015,108,2,stp,Coralan 5,14 tab * 4 stp * box,Ivabradine
93,09/1/2015,689,3,stp,Cardenol 40,10 tab * stp,propranolol
93,09/1/2015,218,1,stp,Fluza 4's,4 tab * 25 stp * box,Paracetamol
93,09/1/2015,655,2,pcs,Wound Plast,100 pcs * box,Plaster
93,09/1/2015,101,2,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
93,09/1/2015,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
93,09/1/2015,84,2,stp,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
93,09/1/2015,210,2,stp,Solmux Cap,4 cap * 25 stp * box,Carbocisteine 500 mg
93,09/1/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
93,09/1/2015,259,1,stp,Paracap,10 tab * 10 stp * box,Paracetamol
93,09/1/2015,99,1,stp,Losar 50,10 tab * 10 stp * box,Losartan Potassium
93,09/1/2015,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
93,09/1/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
93,09/1/2015,328,10,pcs,Butterfly Needle Hanako ????,100 pcs * box,Butterfly Needle
93,09/1/2015,232,2,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
93,09/1/2015,218,1,stp,Fluza 4's,4 tab * 25 stp * box,Paracetamol
93,09/1/2015,217,1,stp,Mixagrip,4 tab * 25 stp * box,Paracetamol
93,09/1/2015,266,1,stp,Stugeron,10 tab * 25 stp * box,Cinnarizine
93,09/1/2015,380,1,sac,???????????? ????????????????? ???????,6 sac * pack,Myanmar Cough Medicine
93,09/1/2015,447,1,sac,???????? ????,12 sac * pack,Myanmar anti-Inflammatory
93,09/1/2015,555,1,stp,Ferofort,10 cap * 10 stp * box,Multivitamins and Minerals
93,09/1/2015,122,1,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
93,09/1/2015,642,10,cap,Vit E 100's,100 cap * bot,Vitamin E
93,09/1/2015,582,1,Strip,Besure Strip,50 Strip * box,Strip
93,09/1/2015,96,1,stp,Perigard 2,10 tab * stp,perindopril
93,09/1/2015,155,2,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
93,09/1/2015,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
93,09/1/2015,421,1,bot,??????? ????????,6 bot * 2 pack * dz,Myanmar Balm
93,09/1/2015,109,1,stp,Vastarel Mr,30 tab * 2 stp * box,Trimetazidine Hydrochloride
93,09/1/2015,631,1,bot,bCoversyl 5,30 tab * bot,perindopril
93,09/1/2015,126,2,stp,Aztor 10,10 tab * 5 stp * box,Atorvastatin
93,09/1/2015,585,2,Tin,Dragon And Tiger Balm,20 Tin * box,Balm
93,09/1/2015,624,1,stp,Bisolvin China inj,10 amp * stp,Bromhexine
93,09/1/2015,326,3,pcs,3 cc (JY) Syringe,120 pcs * box,Syringe
93,09/1/2015,99,1,stp,Losar 50,10 tab * 10 stp * box,Losartan Potassium
93,09/1/2015,97,1,stp,Enapril 10,10 tab * 10 stp * box,Enalapril 
93,09/1/2015,348,10,cap,Mega 3 300's,300 cap * bot,Omega 3 Fish Oil
93,09/1/2015,476,1,tube,Voltex Kool,12 tube * pack,cream
93,09/1/2015,482,1,bot,Dalacin T Sol,bot,Clindamycin
93,09/1/2015,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
93,09/1/2015,309,2,stp,Kremil S pink,4 tab * 25 stp * box,Aluminium Hydroxide and Simethicone
93,09/1/2015,380,1,sac,???????????? ????????????????? ???????,6 sac * pack,Myanmar Cough Medicine
93,09/1/2015,443,1,sac,????? ???????,12 sac * pack,Myanmar Cold Medicine
93,09/1/2015,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
93,09/1/2015,236,1,stp,Brumox 500,10 cap * 10 stp * box,Amoxicillin
93,09/1/2015,308,1,stp,Kremil S,20 tab * 5 stp * box,Aluminium Hydroxide
93,09/1/2015,261,2,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
93,09/1/2015,23,1,stp,Amlosun 10,10 tab * 10 stp * box,Amlodipine
93,09/1/2015,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
93,09/1/2015,57,15,tab,Enervon-C 100's,100 tab * bot,B complex with C
93,09/1/2015,170,10,tab,Ribovit,100 tab * bot,Riboflavin
93,09/1/2015,162,12,tab,Cevit Pol,100 tab * bot,ascorbic acid
93,09/1/2015,148,2,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
93,09/1/2015,148,2,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
93,09/1/2015,139,1,stp,Diamicron mr 30,30 tab * 2 stp * box,Gliclazide
93,09/1/2015,533,2,stp,Aldactone Red 15's,15 tab * stp,Spironolactone
93,09/1/2015,473,1,tube,Fungiderm,12 tube * box,Clotrimoxazole
93,09/1/2015,517,2,tab,Fugacar,tab,Mebendazole
93,09/1/2015,205,1,stp,Sofkof,10 cap * 10 stp * box,Cough tablet with Chlopheniramine 
93,09/1/2015,376,1,pack,Tiger Balm Plaster Warm 10cm x 14cm,3 sheet * 12 pack * box,Plaster
94,09/1/2015,625,2,amp,Nootropil 3gm inj,4 amp * stp,Piracetam
94,09/1/2015,608,2,amp,Alinamin F inj ????,10 amp * box,B Complex
94,09/1/2015,606,2,Vial,Dexacort inj,24 Vial * box,Dexamethasone
96,09/1/2015,179,1,stp,Panzo D,10 cap * 10 stp * box,Pantoprazole and Domperidone
96,09/1/2015,485,1,stp,Amor,2 tab * stp,levonorgestrel
97,09/1/2015,240,1,stp,Para-Denk 500,10 tab * 2 stp * box,Paracetamol
95,09/1/2015,185,1,stp,Enzyplex,4 tab * 25 stp * box,Digestive Enzyme
98,10/1/2015,364,5,tab,Move Free,170 tab * bot,Glucosamine
98,10/1/2015,57,6,tab,Enervon-C 100's,100 tab * bot,B complex with C
98,10/1/2015,655,2,pcs,Wound Plast,100 pcs * box,Plaster
112,10/1/2015,83,1,stp,Amaten 50,10 tab * 10 stp * box,Atenolol 
112,10/1/2015,26,1,stp,Amlong 5,10 tab * 3 stp * box,Amlodipine
115,10/1/2015,527,1,bot,Axe 3ml,12 bot * dz,Oil
106,10/1/2015,232,2,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
109,10/1/2015,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
99,10/1/2015,400,5,sac,??????????? ?????????? ???????,10 sac * box,Myanmar Luxative
99,10/1/2015,170,4,tab,Ribovit,100 tab * bot,Riboflavin
99,10/1/2015,162,4,tab,Cevit Pol,100 tab * bot,ascorbic acid
100,10/1/2015,586,1,stp,Konidin Tab,4 tab * stp,Cough Tablet
100,10/1/2015,655,1,pcs,Wound Plast,100 pcs * box,Plaster
101,10/1/2015,618,1,Vial,Hydrocort (Belco) inj,10 Vial * box,Hydrocortisone
102,10/1/2015,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
103,10/1/2015,213,2,tab,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
103,10/1/2015,490,4,pcs,Cotton Pack AB,25 pcs * pack,Cotton
103,10/1/2015,232,1,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
103,10/1/2015,107,1,stp,Carvidon mr 35,10 tab * 10 stp * box,Trimetazidine Hydrochloride
104,10/1/2015,598,3,amp,25% Glucose Zedi,5 amp * box,Glucose inj
104,10/1/2015,612,3,amp,b6 inj (Thai),100 amp * box,b6
104,10/1/2015,611,3,amp,b12 inj (Thai),100 amp * box,b12
104,10/1/2015,613,3,amp,Cevit Inj (Thai),100 amp * box,Cevit 500mg
104,10/1/2015,609,3,amp,Polybion inj,10 amp * 10 stp * box,B Complex
104,10/1/2015,324,3,pcs,20 cc (JY) Syringe,50 pcs * box,Syringe
104,10/1/2015,220,2,tab,Vicks,105 tab * bot,Cough Tablet
104,10/1/2015,555,1,stp,Ferofort,10 cap * 10 stp * box,Multivitamins and Minerals
104,10/1/2015,484,1,stp,ecee 2,2 tab * stp,levonorgestrel
105,10/1/2015,66,1,stp,Becozinc Cap,10 cap * 3 stp * box,Multivitamins and Minerals
105,10/1/2015,315,1,bot,Brand's Chicken 42ml,6 bot * box,Chicken Extract Syp
107,10/1/2015,61,1,bot,Protec ,60 tab * bot,Multivitamins and Minerals
107,10/1/2015,157,1,stp,Princi-B Fort,10 tab * 30 stp * box,"B1, B6, B12"
108,10/1/2015,203,2,stp,Montek 10,10 tab * 10 stp * box,Montelukast
108,10/1/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
108,10/1/2015,655,1,pcs,Wound Plast,100 pcs * box,Plaster
108,10/1/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
108,10/1/2015,655,1,pcs,Wound Plast,100 pcs * box,Plaster
110,10/1/2015,82,1,stp,Atenolol Denk,10 tab * 10 stp * box,Atenolol
110,10/1/2015,132,1,stp,Zumafib,10 tab * 3 stp * box,fenofibrate 300 mg
110,10/1/2015,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
110,10/1/2015,106,1,stp,Duracard 2,10 tab * 5 stp * box,Doxazosin
110,10/1/2015,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
110,10/1/2015,92,1,stp,Enam 10,10 tab * 10 stp * box,Enalapril
110,10/1/2015,29,1,stp,Nifedi-Denk 10 Retard,10 tab * 10 stp * box,Nifedipine
110,10/1/2015,30,1,stp,Nifedi-Denk 20 Retard,10 tab * 10 stp * box,Nifedipine
111,10/1/2015,572,1,stp,Marvelon 28,stp,levonorgestrel
113,10/1/2015,409,4,sac,????????? ???????????,20 sac * pack,Myanmar Analgesic
113,10/1/2015,409,6,sac,????????? ???????????,20 sac * pack,Myanmar Analgesic
114,10/1/2015,549,1,sac,Mybacin Pack,70 sac * pack,Lozenges
114,10/1/2015,471,2,sac,????? ???????,10 sac * pack,Myanmar Cough Medicine
116,10/1/2015,213,1,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
116,10/1/2015,213,5,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
116,10/1/2015,57,20,tab,Enervon-C 100's,100 tab * bot,B complex with C
116,10/1/2015,658,1,stp,Moriamin Forte,10 cap * 3 stp * box,Multivitamins and Minerals
116,10/1/2015,351,1,bot,Avolac 100ml,bot,Lactulose
116,10/1/2015,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
116,10/1/2015,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
116,10/1/2015,513,1,bot,Cool Eyes (Artificial Tears),bot,hypromellose
116,10/1/2015,381,1,bot,???????????? ????????????????? ??????,12 bot * dz,Myanmar Cough Medicine
116,10/1/2015,245,2,stp,Umeran 50,10 tab * 10 stp * box,Diclfenac 
116,10/1/2015,260,1,stp,Lensen Tab,10 tab * 10 stp * box,Paracetamol
116,10/1/2015,273,1,stp,Belax ,10 tab * 10 stp * box,Bisacodyl
116,10/1/2015,265,1,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
116,10/1/2015,293,1,stp,Nuberol,10 tab * 10 stp * box,Orphenadrine and Paracetamol
116,10/1/2015,293,1,stp,Nuberol,10 tab * 10 stp * box,Orphenadrine and Paracetamol
116,10/1/2015,370,6,sac,ORS MPF Green,50 sac * box,ORS
116,10/1/2015,229,2,stp,Metro-250(Umedica),10 tab * 10 stp * box,Metronidazole
116,10/1/2015,527,2,bot,Axe 3ml,12 bot * dz,Oil
116,10/1/2015,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
116,10/1/2015,655,1,pcs,Wound Plast,100 pcs * box,Plaster
116,10/1/2015,60,2,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
116,10/1/2015,169,20,tab,Paracetamol Ygn,100 tab * bot,Paracetamol
116,10/1/2015,170,20,tab,Ribovit,100 tab * bot,Riboflavin
116,10/1/2015,362,1,bot,Spirit 100ml Plastic bot mpf,60 bot * box,Spirit
116,10/1/2015,490,2,pcs,Cotton Pack AB,25 pcs * pack,Cotton
116,10/1/2015,153,1,stp,Neurion,10 tab * 100 stp * box,"B1, B6, B12"
116,10/1/2015,256,3,tab,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
116,10/1/2015,169,10,tab,Paracetamol Ygn,100 tab * bot,Paracetamol
116,10/1/2015,527,1,bot,Axe 3ml,12 bot * dz,Oil
116,10/1/2015,461,1,bot,??????? (????),6 bot * 2 pack * dz,Myanmar Digestive
117,10/1/2015,678,1,stp,Januvia,14 tab * 2 stp * box,Sitagliptin phosphate
117,10/1/2015,138,1,box,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
